section	virtual_address	name
Functions	0x43db54	DrawCard2_
Functions	0x43de94	push_perks_
Functions	0x43debc	pop_perks_
Functions	0x43df24	PerkCount_
Functions	0x43df50	is_supper_bonus_
Functions	0x43df8c	folder_init_
Functions	0x43e090	folder_exit_
Functions	0x43e0d4	folder_scroll_
Functions	0x43e200	folder_clear_
Functions	0x43e28c	folder_print_seperator_
Functions	0x43e3d8	folder_print_line_
Functions	0x43e470	folder_print_kill_
Functions	0x43e5c4	karma_vars_init_
Functions	0x43e764	karma_vars_exit_
Functions	0x43e78c	karma_vars_qsort_compare_
Functions	0x43e798	general_reps_init_
Functions	0x43e914	general_reps_exit_
Functions	0x43e93c	general_reps_qsort_compare_
Functions	0x43e950	_grph_id_2
Functions	0x43e95c	_intotal
Functions	0x43ea1c	_btncnt
Functions	0x43ea7c	_retvals
Functions	0x43eefc	_keytable
Functions	0x43ef5c	elevator_select_
Functions	0x43f324	elevator_start_
Functions	0x43f6d0	elevator_end_
Functions	0x43f73c	Check4Keys_
Functions	0x43f788	endgame_slideshow_
Functions	0x43f810	endgame_movie_
Functions	0x43f8c4	gameOverConfim_
Functions	0x43f99c	endgame_init_
Functions	0x43fb28	endgame_exit_
Functions	0x43fbdc	endgame_pan_desert_
Functions	0x440004	endgame_display_image_
Functions	0x4401a0	endgame_load_voiceover_
Functions	0x440324	endgame_play_voiceover_
Functions	0x44035c	endgame_stop_voiceover_
Functions	0x440378	endgame_load_palette_
Functions	0x4403f0	endgame_voiceover_callback_
Functions	0x4403fc	endgame_load_subtitles_
Functions	0x4404ec	endgame_show_subtitles_
Functions	0x4406cc	endgame_clear_subtitles_
Functions	0x440728	endgame_movie_callback_
Functions	0x440734	endgame_movie_bk_process_
Functions	0x440770	endgame_load_slide_info_
Functions	0x44095c	endgame_unload_slide_info_
Functions	0x440984	endgameDeathEndingInit_
Functions	0x440ba8	endgameDeathEndingExit_
Functions	0x440bd0	endgameSetupDeathEnding_
Functions	0x440cf4	endgameSetupInit_
Functions	0x440d8c	endgameGetDeathEndingFileName_
Functions	0x440dd0	annoy_user_
Functions	0x440f10	hashName_
Functions	0x440f58	findProc_
Functions	0x441018	findEmptyProc_
Functions	0x4410ac	findVar_
Functions	0x441164	exportGetVariable_
Functions	0x44118c	findEmptyVar_
Functions	0x441220	exportStoreStringVariable_
Functions	0x44127c	exportStoreVariable_
Functions	0x441330	exportStoreVariableByTag_
Functions	0x4413d4	exportFetchVariable_
Functions	0x4414b8	exportExportVariable_
Functions	0x4414bc	exportExportVariableByName_
Functions	0x4414fc	removeProgramReferences_
Functions	0x44152c	initExport_
Functions	0x441538	exportClose_
Functions	0x44158c	exportFindProcedure_
Functions	0x4415b0	exportExportProcedure_
Functions	0x441604	exportGetVariableList_
Functions	0x4417dc	exportFreeVariableList_
Functions	0x441824	exportClearAllVariables_
Functions	0x4418a0	exportLoadAllFP_
Functions	0x441a70	exportSaveAllFP_
Functions	0x441c80	FMInit_
Functions	0x441cec	FMExit_
Functions	0x441d20	FMLoadFont_
Functions	0x442120	FMtext_font_
Functions	0x442168	FMtext_height_
Functions	0x442188	FMtext_width_
Functions	0x4421dc	FMtext_char_width_
Functions	0x442210	FMtext_mono_width_
Functions	0x442240	FMtext_spacing_
Functions	0x442258	FMtext_size_
Functions	0x442278	FMtext_max_
Functions	0x4422ac	FMtext_curr_
Functions	0x4422b4	FMtext_to_buf_
Functions	0x4424f0	FMtext_leading_
Functions	0x442508	FMtext_space_width_
Functions	0x442520	Swap4_
Functions	0x442568	Swap2_
Functions	0x442580	game_init_
Functions	0x442b84	game_reset_
Functions	0x442c34	game_exit_
Functions	0x442d44	game_handle_input_
Functions	0x443bfc	game_ui_disable_
Functions	0x443c30	game_ui_enable_
Functions	0x443c60	game_ui_is_disabled_
Functions	0x443c68	game_get_global_var_
Functions	0x443c98	game_set_global_var_
Functions	0x443cc8	game_load_info_
Functions	0x443ce8	game_load_info_vars_
Functions	0x443e2c	game_state_
Functions	0x443e34	game_state_request_
Functions	0x443e90	game_state_update_
Functions	0x443ec0	game_display_counter_
Functions	0x443ef0	game_screendump_
Functions	0x443f50	game_unload_info_
Functions	0x443f74	game_help_
Functions	0x4440b8	game_quit_with_confirm_
Functions	0x44418c	game_init_databases_
Functions	0x444384	game_splash_screen_
Functions	0x444570	gconfig_init_
Functions	0x444c14	gconfig_save_
Functions	0x444c3c	gconfig_exit_
Functions	0x444c90	fatal_error_
Functions	0x444d10	_Dogs
Functions	0x444d1c	gdialogInit_
Functions	0x444d20	gdialogReset_
Functions	0x444d2c	gdialogActive_
Functions	0x444d3c	gdialogEnter_
Functions	0x444fe4	gdialogSystemEnter_
Functions	0x445050	gdialogSetupSpeech_
Functions	0x4450c4	gdialogFreeSpeech_
Functions	0x4450ec	gdialogEnableBK_
Functions	0x4450fc	gdialogDisableBK_
Functions	0x44510c	gdialogInitFromScript_
Functions	0x445298	gdialogExitFromScript_
Functions	0x445438	gdialogSetBackground_
Functions	0x445448	gdialogDisplayMsg_
Functions	0x4454fc	gdialogStart_
Functions	0x445510	gdialogSayMessage_
Functions	0x445538	gdialogOption_
Functions	0x445578	gdialogOptionStr_
Functions	0x4455b8	gdialogOptionProc_
Functions	0x4455fc	gdialogOptionProcStr_
Functions	0x445640	gdialogReply_
Functions	0x44567c	gdialogReplyStr_
Functions	0x4456d8	gdialogGo_
Functions	0x445764	gdialogUpdatePartyStatus_
Functions	0x4457ec	gdHide_
Functions	0x445818	gdUnhide_
Functions	0x445844	gdUnhideReply_
Functions	0x44585c	gdAddOption_
Functions	0x4458bc	gdAddOptionStr_
Functions	0x445938	gdReviewInit_
Functions	0x445c18	gdReviewExit_
Functions	0x445ca0	gdReviewPressed_
Functions	0x445d44	gdReviewDisplay_
Functions	0x445fdc	gdReviewFree_
Functions	0x446040	gdAddReviewReply_
Functions	0x4460b4	gdAddReviewReplyStr_
Functions	0x4461a4	gdAddReviewOptionChosen_
Functions	0x4461f0	gdAddReviewOptionChosenStr_
Functions	0x446288	gdProcessInit_
Functions	0x446454	gdProcessCleanup_
Functions	0x446498	gdProcessExit_
Functions	0x446504	gdUpdateDudeCaps_
Functions	0x4465c0	gdProcess_
Functions	0x4468dc	gdProcessChoice_
Functions	0x446a18	gdProcessHighlight_
Functions	0x446b5c	gdProcessUnHighlight_
Functions	0x446c94	gdProcessReply_
Functions	0x446d30	gdProcessUpdate_
Functions	0x44715c	gdCreateHeadWindow_
Functions	0x447294	gdDestroyHeadWindow_
Functions	0x447300	gdSetupFidget_
Functions	0x447598	gdWaitForFidget_
Functions	0x447614	gdPlayTransition_
Functions	0x447724	reply_arrow_up_
Functions	0x447738	reply_arrow_down_
Functions	0x44774c	reply_arrow_restore_
Functions	0x447758	demo_copy_title_
Functions	0x447818	demo_copy_options_
Functions	0x447914	gDialogRefreshOptionsRect_
Functions	0x447a58	gdialog_bk_
Functions	0x447ca0	talk_to_critter_reacts_
Functions	0x447d98	gdialog_scroll_subwin_
Functions	0x447f64	text_num_lines_
Functions	0x447f80	text_to_rect_wrapped_
Functions	0x447fa0	text_to_rect_func_
Functions	0x448214	gdialogSetBarterMod_
Functions	0x44821c	gdActivateBarter_
Functions	0x448268	barter_end_to_talk_to_
Functions	0x448290	gdialog_barter_create_win_
Functions	0x44854c	gdialog_barter_destroy_win_
Functions	0x448660	gdialog_barter_cleanup_tables_
Functions	0x448740	gdControlCreateWin_
Functions	0x448c10	gdControlDestroyWin_
Functions	0x448d30	gdControlUpdateInfo_
Functions	0x44928c	gdControlPressed_
Functions	0x4492d0	gdPickAIUpdateMsg_
Functions	0x449330	gdCanBarter_
Functions	0x4493b8	gdControl_
Functions	0x4496a0	gdCustomCreateWin_
Functions	0x449a10	gdCustomDestroyWin_
Functions	0x449b3c	gdCustom_
Functions	0x449bb4	gdCustomUpdateInfo_
Functions	0x449e64	gdCustomSelectRedraw_
Functions	0x449fc0	gdCustomSelect_
Functions	0x44a4e0	gdCustomUpdateSetting_
Functions	0x44a52c	gdialog_barter_pressed_
Functions	0x44a62c	gdialog_window_create_
Functions	0x44a9d8	gdialog_window_destroy_
Functions	0x44aad8	talk_to_create_background_window_
Functions	0x44ab18	talk_to_refresh_background_window_
Functions	0x44aba8	talkToRefreshDialogWindowRect_
Functions	0x44ac68	talk_to_translucent_trans_buf_to_buf_
Functions	0x44acfc	gdDisplayFrame_
Functions	0x44b080	gdBlendTableInit_
Functions	0x44b1d4	gdBlendTableExit_
Functions	0x44b200	localmymalloc_
Functions	0x44b214	localmyrealloc_
Functions	0x44b228	localmyfree_
Functions	0x44b23c	localmystrdup_
Functions	0x44b250	gmemory_init_
Functions	0x44b294	gmalloc_
Functions	0x44b29c	grealloc_
Functions	0x44b2a4	gfree_
Functions	0x44b2b0	gmouse_init_
Functions	0x44b2e8	gmouse_reset_
Functions	0x44b3b8	gmouse_exit_
Functions	0x44b454	gmouse_enable_
Functions	0x44b48c	gmouse_disable_
Functions	0x44b4c4	gmouse_is_enabled_
Functions	0x44b4cc	gmouse_enable_scrolling_
Functions	0x44b4d8	gmouse_disable_scrolling_
Functions	0x44b4e4	gmouse_scrolling_is_enabled_
Functions	0x44b4ec	gmouse_set_click_to_scroll_
Functions	0x44b504	gmouse_get_click_to_scroll_
Functions	0x44b54c	gmouse_is_scrolling_
Functions	0x44b684	gmouse_bk_process_
Functions	0x44bfa8	gmouse_handle_event_
Functions	0x44c840	gmouse_set_cursor_
Functions	0x44c9e8	gmouse_get_cursor_
Functions	0x44c9f0	gmouse_set_mapper_mode_
Functions	0x44c9f8	gmouse_3d_enable_modes_
Functions	0x44ca04	gmouse_3d_disable_modes_
Functions	0x44ca10	gmouse_3d_modes_are_enabled_
Functions	0x44ca18	gmouse_3d_set_mode_
Functions	0x44cb6c	gmouse_3d_get_mode_
Functions	0x44cb74	gmouse_3d_toggle_mode_
Functions	0x44cbd0	gmouse_3d_refresh_
Functions	0x44cbfc	gmouse_3d_set_fid_
Functions	0x44ccf4	gmouse_3d_get_fid_
Functions	0x44cd0c	gmouse_3d_reset_fid_
Functions	0x44cd2c	gmouse_3d_on_
Functions	0x44ce34	gmouse_3d_off_
Functions	0x44ceb0	gmouse_3d_is_on_
Functions	0x44cec4	object_under_mouse_
Functions	0x44cfa0	gmouse_3d_build_pick_frame_
Functions	0x44d200	gmouse_3d_pick_frame_hot_
Functions	0x44d214	gmouse_3d_build_menu_frame_
Functions	0x44d61c	gmouse_3d_menu_frame_hot_
Functions	0x44d630	gmouse_3d_highlight_menu_frame_
Functions	0x44d774	gmouse_3d_build_to_hit_frame_
Functions	0x44d878	gmouse_3d_build_hex_frame_
Functions	0x44d954	gmouse_3d_synch_item_highlight_
Functions	0x44d984	gmouse_3d_init_
Functions	0x44dac0	gmouse_3d_reset_
Functions	0x44db34	gmouse_3d_exit_
Functions	0x44db78	gmouse_3d_lock_frames_
Functions	0x44de44	gmouse_3d_unlock_frames_
Functions	0x44df1c	gmouse_3d_set_flat_fid_
Functions	0x44df40	gmouse_3d_reset_flat_fid_
Functions	0x44df94	gmouse_3d_move_to_
Functions	0x44e42c	gmouse_check_scrolling_
Functions	0x44e544	gmouse_remove_item_outline_
Functions	0x44e580	gmObjIsValidTarget_
Functions	0x44e5c0	gmovie_init_
Functions	0x44e60c	gmovie_reset_
Functions	0x44e634	gmovie_exit_
Functions	0x44e638	gmovie_load_
Functions	0x44e664	gmovie_save_
Functions	0x44e690	gmovie_play_
Functions	0x44eae4	gmPaletteFinish_
Functions	0x44eb04	gmovie_has_been_played_
Functions	0x44eb14	gmovieIsPlaying_
Functions	0x44eb1c	gmovie_subtitle_func_
Functions	0x44ebc0	HighRGB_
Functions	0x44ebfc	bit1exbit8_
Functions	0x44eccc	tint_mask_buf_to_buf_
Functions	0x44ed40	buf_to_color_
Functions	0x44ed98	load_lbm_to_buf_
Functions	0x44f250	CompLZS_
Functions	0x44f5f0	InitTree_
Functions	0x44f63c	InsertNode_
Functions	0x44f7ec	DeleteNode_
Functions	0x44f92c	DecodeLZS_
Functions	0x44fa78	InitGreyTable_
Functions	0x44fc40	grey_buf_
Functions	0x44fc70	gsound_init_
Functions	0x450164	gsound_reset_
Functions	0x450244	gsound_exit_
Functions	0x4502bc	gsound_sfx_enable_
Functions	0x4502d0	gsound_sfx_disable_
Functions	0x4502e4	gsound_sfx_is_enabled_
Functions	0x4502ec	gsound_set_master_volume_
Functions	0x450410	gsound_get_master_volume_
Functions	0x450418	gsound_set_sfx_volume_
Functions	0x450454	gsound_get_sfx_volume_
Functions	0x45045c	gsound_background_disable_
Functions	0x450488	gsound_background_enable_
Functions	0x4504d4	gsound_background_is_enabled_
Functions	0x4504dc	gsound_background_volume_set_
Functions	0x450618	gsound_background_volume_get_
Functions	0x450620	gsound_background_volume_get_set_
Functions	0x450630	gsound_background_fade_set_
Functions	0x450638	gsound_background_fade_get_
Functions	0x450640	gsound_background_fade_get_set_
Functions	0x450650	gsound_background_callback_set_
Functions	0x450658	gsound_background_callback_get_
Functions	0x450660	gsound_background_callback_get_set_
Functions	0x450670	gsound_background_length_get_
Functions	0x45067c	gsound_background_play_
Functions	0x450a08	gsound_background_play_level_music_
Functions	0x450a1c	gsound_background_play_preloaded_
Functions	0x450ab4	gsound_background_stop_
Functions	0x450b0c	gsound_background_restart_last_
Functions	0x450b50	gsound_background_pause_
Functions	0x450b64	gsound_background_unpause_
Functions	0x450b78	gsound_speech_disable_
Functions	0x450bc0	gsound_speech_enable_
Functions	0x450be0	gsound_speech_is_enabled_
Functions	0x450be8	gsound_speech_volume_set_
Functions	0x450c5c	gsound_speech_volume_get_
Functions	0x450c64	gsound_speech_volume_get_set_
Functions	0x450c74	gsound_speech_callback_set_
Functions	0x450c7c	gsound_speech_callback_get_
Functions	0x450c84	gsound_speech_callback_get_set_
Functions	0x450c94	gsound_speech_length_get_
Functions	0x450ca0	gsound_speech_play_
Functions	0x450f8c	gsound_speech_play_preloaded_
Functions	0x451024	gsound_speech_stop_
Functions	0x451054	gsound_speech_pause_
Functions	0x451068	gsound_speech_unpause_
Functions	0x45108c	gsound_play_sfx_file_volume_
Functions	0x4510dc	gsound_load_sound_
Functions	0x45145c	gsound_load_sound_volume_
Functions	0x45148c	gsound_delete_sfx_
Functions	0x4514f0	gsnd_anim_sound_
Functions	0x451510	gsound_play_sound_
Functions	0x451534	gsound_compute_relative_volume_
Functions	0x451604	gsnd_build_character_sfx_name_
Functions	0x4516f0	gsnd_build_ambient_sfx_name_
Functions	0x451718	gsnd_build_interface_sfx_name_
Functions	0x451760	gsnd_build_weapon_sfx_name_
Functions	0x45184a	Glass&Metal&Plastic
Functions	0x45184e	Wood&
Functions	0x451852	Dirt&Stone&Cement
Functions	0x451856	Leather&
Functions	0x451898	gsnd_build_scenery_sfx_name_
Functions	0x4518dc	gsnd_build_open_sfx_name_
Functions	0x451970	gsound_red_butt_press_
Functions	0x451978	gsound_red_butt_release_
Functions	0x451980	gsound_toggle_butt_press_
Functions	0x451988	gsound_med_butt_press_
Functions	0x451990	gsound_med_butt_release_
Functions	0x451998	gsound_lrg_butt_press_
Functions	0x4519a0	gsound_lrg_butt_release_
Functions	0x4519a8	gsound_play_sfx_file_
Functions	0x451a00	gsound_bkg_proc_
Functions	0x451a08	gsound_open_
Functions	0x451a1c	gsound_write_
Functions	0x451a24	gsound_close_
Functions	0x451a30	gsound_read_
Functions	0x451a4c	gsound_seek_
Functions	0x451a70	gsound_tell_
Functions	0x451a7c	gsound_filesize_
Functions	0x451a88	gsound_compressed_query_
Functions	0x451a90	gsound_internal_speech_callback_
Functions	0x451ab0	gsound_internal_background_callback_
Functions	0x451ad0	gsound_internal_effect_callback_
Functions	0x451adc	gsound_background_allocate_
Functions	0x451b30	gsound_background_find_with_copy_
Functions	0x451e2c	gsound_background_find_dont_copy_
Functions	0x451f94	gsound_speech_find_dont_copy_
Functions	0x452088	gsound_background_remove_last_copy_
Functions	0x4520ec	gsound_background_start_
Functions	0x45219c	gsound_speech_start_
Functions	0x452208	gsound_get_music_path_
Functions	0x452350	gsound_check_active_effects_
Functions	0x452378	gsound_get_sound_ready_for_effect_
Functions	0x4524e0	gsound_file_exists_f_
Functions	0x4524fc	gsound_file_exists_db_
Functions	0x452518	gsound_setup_paths_
Functions	0x452628	gsound_sfx_q_start_
Functions	0x452634	gsound_sfx_q_process_
Functions	0x452740	gzRealUncompressCopyReal_file_
Functions	0x452804	gzcompress_file_
Functions	0x4528b8	gzdecompress_file_
Functions	0x452970	HEAP_BPT_
Functions	0x452974	heap_init_
Functions	0x452a3c	heap_exit_
Functions	0x452ad0	heap_allocate_
Functions	0x452cb4	heap_deallocate_
Functions	0x452de0	heap_lock_
Functions	0x452ee4	heap_unlock_
Functions	0x452fc4	heap_validate_
Functions	0x4532ac	heap_stats_
Functions	0x453304	heap_create_lists_
Functions	0x4533a0	heap_destroy_lists_
Functions	0x453430	heap_init_handles_
Functions	0x453480	heap_exit_handles_
Functions	0x4534b0	heap_acquire_handle_
Functions	0x453538	heap_release_handle_
Functions	0x453558	heap_clear_handles_
Functions	0x453588	heap_find_free_block_
Functions	0x453bc4	heap_build_free_list_
Functions	0x453c9c	heap_sort_free_list_
Functions	0x453cc4	heap_qsort_compare_free_
Functions	0x453cd0	heap_build_moveable_list_
Functions	0x453e54	heap_sort_moveable_list_
Functions	0x453e74	heap_qsort_compare_moveable_
Functions	0x453e80	heap_build_subblock_list_
Functions	0x453f24	heap_sort_subblock_list_
Functions	0x453f4c	heap_build_fake_move_list_
Functions	0x453fd0	dbg_error_
Functions	0x45400c	int_debug_
Functions	0x45404c	scripts_tile_is_visible_
Functions	0x45409c	correctFidForRemovedItem_
Functions	0x4541c8	op_give_exp_points_
Functions	0x454238	op_scr_return_
Functions	0x4542ac	op_play_sfx_
Functions	0x454314	op_set_map_start_
Functions	0x4543f4	op_override_map_start_
Functions	0x454568	op_has_skill_
Functions	0x454634	op_using_skill_
Functions	0x4546e8	op_roll_vs_skill_
Functions	0x4547d4	op_skill_contest_
Functions	0x454890	op_do_check_
Functions	0x4549a8	op_is_success_
Functions	0x454a44	op_is_critical_
Functions	0x454ad0	op_how_much_
Functions	0x454b6c	op_mark_area_known_
Functions	0x454c34	op_reaction_influence_
Functions	0x454cd4	op_random_
Functions	0x454d88	op_roll_dice_
Functions	0x454e28	op_move_to_
Functions	0x454fa8	op_create_object_sid_
Functions	0x4551e4	op_destroy_object_
Functions	0x455388	op_display_msg_
Functions	0x455430	op_script_overrides_
Functions	0x455470	op_obj_is_carrying_obj_pid_
Functions	0x455534	op_tile_contains_obj_pid_
Functions	0x455600	op_self_obj_
Functions	0x455624	op_source_obj_
Functions	0x455678	op_target_obj_
Functions	0x4556cc	op_dude_obj_
Functions	0x4556ec	op_obj_being_used_with_
Functions	0x455740	op_local_var_
Functions	0x4557c8	op_set_local_var_
Functions	0x455858	op_map_var_
Functions	0x4558c8	op_set_map_var_
Functions	0x455950	op_global_var_
Functions	0x4559ec	op_set_global_var_
Functions	0x455a90	op_script_action_
Functions	0x455ae4	op_obj_type_
Functions	0x455b6c	op_obj_item_subtype_
Functions	0x455c10	op_get_critter_stat_
Functions	0x455ccc	op_set_critter_stat_
Functions	0x455dc8	op_animate_stand_obj_
Functions	0x455e7c	op_animate_stand_reverse_obj_
Functions	0x455f30	op_animate_move_obj_to_tile_
Functions	0x45607c	op_tile_in_tile_rect_
Functions	0x456170	op_make_daytime_
Functions	0x456174	op_tile_distance_
Functions	0x456228	op_tile_distance_objs_
Functions	0x456324	op_tile_num_
Functions	0x4563b4	op_tile_num_in_direction_
Functions	0x4564d4	op_pickup_obj_
Functions	0x456580	op_drop_obj_
Functions	0x45662c	op_add_obj_to_inven_
Functions	0x456708	op_rm_obj_from_inven_
Functions	0x45681c	op_wield_obj_critter_
Functions	0x4569d0	op_use_obj_
Functions	0x456ac4	op_obj_can_see_obj_
Functions	0x456c00	op_attack_
Functions	0x456df0	op_start_gdialog_
Functions	0x456f80	op_end_dialogue_
Functions	0x456fa4	op_dialogue_reaction_
Functions	0x457008	objs_area_turn_on_off_
Functions	0x457110	op_metarule3_
Functions	0x45734c	op_set_map_music_
Functions	0x45741c	op_set_obj_visibility_
Functions	0x45755c	op_load_map_
Functions	0x457680	op_wm_area_set_pos_
